molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
26,0.26,84,1.68,80.446,10.639,-5.231,98.076,-5.124,-10.613,104.789,-17.534,-22.239,-2.423,1.409,0.026,85.393,21.219,-18.585,71.314,16.628,-11.491,71.284,10.245,-8.684,-0.001,0.001,0.944,0.001,-0.002,1.004,-0.004,-0.003,1.043,0.0,0.001,0.997,0.002,-0.004,0.958,0.001,-0.004,0.89,0.002,0.001,0.946,-0.255,0.344,0.086,0.073,0.017,-0.142,0.11,-0.193,-0.384,0.443,0.114,-0.059,0.041,0.199,-0.041,-0.095,0.114,0.242,0.059,-0.353,-0.166,0.881,0.461,0.108,-0.001,0.977,-0.215,0.006,0.0,0.968,-0.239,0.08,0.0,1.0,0.021,-0.012,0.0,0.881,0.439,-0.176,0.0,0.794,0.579,-0.184,0.0,0.8,0.59,0.106,0.0
27,0.27,84,1.68,80.123,10.483,-5.006,98.005,-5.099,-10.585,104.811,-17.655,-22.308,-2.755,1.296,0.02,85.409,21.256,-18.65,71.266,16.649,-11.585,71.16,10.183,-8.465,0.0,0.003,0.95,0.001,0.002,1.005,-0.005,0.001,1.043,-0.002,0.0,0.994,0.001,-0.003,0.962,0.0,0.003,0.881,0.001,0.002,0.949,-0.184,0.301,0.108,0.138,0.114,0.215,0.184,-0.276,-0.284,0.807,-0.011,0.006,0.222,0.134,-0.032,0.128,-0.015,0.272,0.095,-0.154,-0.17,0.881,0.461,0.105,0.0,0.977,-0.212,0.006,0.0,0.968,-0.237,0.082,0.001,1.0,0.024,-0.011,0.0,0.88,0.442,-0.175,0.0,0.793,0.581,-0.184,-0.001,0.799,0.592,0.106,0.001
28,0.28,85,1.7,80.056,10.403,-4.89,98.08,-4.555,-10.353,104.801,-17.553,-22.245,-2.559,1.571,0.033,85.227,20.948,-18.134,71.624,16.628,-11.476,71.3,10.165,-8.418,0.002,0.001,0.943,-0.002,-0.002,1.013,-0.001,0.005,1.04,0.003,0.0,0.994,-0.003,0.0,0.965,0.001,0.001,0.884,0.005,0.005,0.946,-0.19,0.265,0.059,0.076,0.119,0.08,0.022,-0.213,-0.149,0.929,-0.072,0.007,0.156,0.028,0.116,0.058,0.028,0.109,0.03,-0.009,-0.079,0.882,0.459,0.106,-0.001,0.977,-0.214,0.008,0.0,0.969,-0.235,0.079,0.0,1.0,0.022,-0.014,0.0,0.88,0.443,-0.173,-0.002,0.792,0.582,-0.185,0.0,0.799,0.592,0.103,0.002
29,0.29,85,1.7,79.656,10.621,-5.224,97.623,-4.931,-10.436,104.964,-17.224,-22.117,-2.375,1.286,0.022,85.816,20.989,-18.364,71.768,16.623,-11.438,71.263,10.146,-8.357,-0.001,-0.002,0.947,-0.002,0.001,1.01,-0.002,-0.004,1.041,-0.002,0.0,0.996,-0.001,0.004,0.959,-0.001,0.003,0.889,0.001,-0.002,0.944,-0.071,0.277,0.036,0.016,0.033,0.187,-0.075,-0.015,-0.027,0.682,-0.077,0.122,0.051,0.01,0.031,0.089,0.065,0.037,0.124,0.274,-0.053,0.883,0.458,0.108,-0.002,0.977,-0.212,0.007,0.0,0.968,-0.238,0.08,0.0,1.0,0.021,-0.011,0.0,0.879,0.444,-0.175,-0.001,0.792,0.582,-0.183,-0.002,0.8,0.59,0.105,0.001
30,0.3,86,1.72,79.67,10.624,-5.228,97.638,-4.994,-10.466,104.937,-17.209,-22.097,-2.405,1.31,0.023,85.766,21.006,-18.38,71.736,16.606,-11.384,71.248,10.164,-8.414,0.0,-0.002,0.946,0.004,0.002,1.009,-0.002,0.004,1.046,0.0,0.002,0.993,0.001,0.002,0.957,-0.003,0.003,0.889,-0.001,0.001,0.95,-0.103,0.088,0.1,-0.109,-0.042,0.022,-0.094,-0.072,-0.133,0.504,-0.008,-0.063,-0.034,0.009,0.093,-0.035,-0.071,0.122,0.264,0.174,-0.04,0.883,0.458,0.108,-0.002,0.977,-0.212,0.007,0.0,0.968,-0.238,0.08,0.0,1.0,0.021,-0.011,0.0,0.879,0.444,-0.175,-0.001,0.792,0.582,-0.183,-0.002,0.8,0.59,0.105,0.001
31,0.31,86,1.72,79.663,10.622,-5.223,97.628,-5.029,-10.479,104.933,-17.2,-22.092,-2.432,1.337,0.023,85.715,21.011,-18.378,71.728,16.602,-11.364,71.244,10.18,-8.468,0.002,0.006,0.949,-0.001,0.005,1.008,0.002,0.004,1.044,0.001,0.003,0.999,0.003,-0.003,0.958,-0.002,0.006,0.893,-0.004,0.005,0.95,-0.168,0.167,0.127,-0.108,0.039,0.052,-0.077,0.039,-0.055,0.443,-0.069,-0.067,-0.024,-0.18,0.164,0.025,-0.246,-0.199,0.085,0.151,-0.008,0.882,0.458,0.108,-0.002,0.977,-0.211,0.007,0.0,0.968,-0.238,0.079,0.0,1.0,0.021,-0.012,0.0,0.879,0.444,-0.175,-0.001,0.792,0.582,-0.183,-0.002,0.8,0.59,0.105,0.001
32,0.32,87,1.74,79.704,10.597,-5.189,97.662,-5.033,-10.484,104.89,-17.207,-22.081,-2.442,1.373,0.024,85.664,21.003,-18.359,71.688,16.596,-11.346,71.253,10.2,-8.535,0.003,0.004,0.949,-0.003,0.001,1.009,0.0,0.002,1.043,0.001,0.0,0.991,0.0,-0.004,0.96,-0.001,0.0,0.889,-0.001,0.003,0.957,-0.078,0.122,-0.078,-0.107,-0.047,0.158,-0.219,0.041,-0.171,0.504,-0.191,-0.071,-0.004,-0.558,0.307,0.033,-0.352,-0.094,0.007,0.182,-0.073,0.882,0.458,0.108,-0.002,0.977,-0.211,0.007,0.0,0.968,-0.237,0.079,0.0,1.0,0.021,-0.012,0.0,0.879,0.444,-0.175,-0.001,0.792,0.582,-0.183,-0.002,0.8,0.59,0.106,0.001
33,0.33,87,1.74,79.689,10.588,-5.178,97.632,-5.082,-10.5,104.907,-17.213,-22.089,-2.479,1.394,0.024,85.657,20.977,-18.33,71.642,16.598,-11.36,71.217,10.216,-8.587,0.003,0.001,0.945,0.0,0.006,1.01,0.002,-0.002,1.044,0.003,0.008,0.994,-0.003,0.0,0.963,0.004,0.0,0.893,-0.005,-0.001,0.951,-0.192,0.026,-0.071,0.013,0.068,-0.031,-0.168,0.011,-0.234,0.871,-0.189,-0.122,-0.06,-0.578,0.468,0.09,-0.365,-0.076,0.03,-0.009,-0.079,0.882,0.458,0.108,-0.001,0.977,-0.211,0.007,0.0,0.968,-0.238,0.079,0.0,1.0,0.022,-0.012,0.0,0.879,0.444,-0.175,-0.001,0.792,0.582,-0.183,-0.002,0.8,0.59,0.106,0.0
34,0.34,88,1.76,79.743,10.593,-5.18,97.672,-5.12,-10.528,104.91,-17.213,-22.089,-2.519,1.41,0.024,85.654,20.969,-18.327,71.578,16.598,-11.364,71.19,10.231,-8.633,-0.001,0.0,0.942,0.001,-0.002,1.012,0.003,-0.005,1.046,0.001,0.006,0.993,0.0,0.001,0.961,0.001,-0.002,0.887,-0.003,0.002,0.951,0.058,0.0,-0.083,-0.113,-0.058,-0.306,-0.084,-0.044,-0.08,0.868,-0.072,0.005,-0.165,-0.475,0.445,-0.181,-0.329,-0.019,-0.011,-0.056,0.006,0.882,0.458,0.108,-0.001,0.977,-0.211,0.007,0.0,0.968,-0.238,0.079,0.0,1.0,0.022,-0.012,0.0,0.879,0.444,-0.175,-0.001,0.792,0.582,-0.184,-0.001,0.8,0.59,0.106,0.0
35,0.35,88,1.76,79.768,10.604,-5.187,97.667,-5.177,-10.556,104.871,-17.257,-22.099,-2.499,1.43,0.026,85.606,20.97,-18.326,71.571,16.599,-11.361,71.202,10.242,-8.679,0.002,0.003,0.95,0.002,0.002,1.008,-0.001,0.003,1.044,0.0,-0.001,0.995,-0.003,-0.001,0.961,0.0,-0.001,0.891,-0.004,-0.002,0.945,0.026,-0.19,-0.019,-0.115,-0.134,-0.473,-0.23,0.067,-0.252,0.866,-0.075,0.066,-0.185,-0.37,0.36,-0.079,-0.068,-0.154,0.005,-0.266,-0.057,0.882,0.458,0.107,-0.001,0.977,-0.211,0.006,0.0,0.968,-0.238,0.079,0.0,1.0,0.022,-0.012,0.0,0.879,0.443,-0.175,-0.001,0.792,0.582,-0.184,-0.001,0.8,0.59,0.106,0.0
36,0.36,89,1.78,79.815,10.607,-5.178,97.717,-5.203,-10.582,104.899,-17.298,-22.131,-2.476,1.444,0.027,85.634,20.96,-18.326,71.584,16.606,-11.376,71.249,10.249,-8.714,0.0,0.0,0.948,0.004,-0.005,1.009,-0.003,-0.002,1.043,0.001,-0.004,0.994,-0.003,0.002,0.963,0.004,-0.002,0.888,-0.001,0.003,0.952,0.098,-0.113,0.068,-0.055,-0.185,-0.584,-0.277,-0.01,-0.134,0.744,0.047,0.068,0.015,-0.388,0.335,0.128,0.005,-0.132,0.025,-0.104,-0.177,0.882,0.459,0.107,-0.001,0.977,-0.212,0.006,0.0,0.968,-0.238,0.079,0.0,1.0,0.022,-0.013,0.0,0.879,0.443,-0.174,-0.001,0.792,0.582,-0.184,-0.001,0.8,0.59,0.106,0.0
37,0.37,89,1.78,79.84,10.628,-5.201,97.693,-5.25,-10.6,104.861,-17.336,-22.138,-2.463,1.469,0.029,85.59,20.97,-18.339,71.565,16.602,-11.355,71.245,10.256,-8.751,0.0,0.003,0.948,0.003,0.002,1.011,-0.002,0.002,1.043,0.002,-0.002,0.997,-0.002,-0.002,0.959,0.0,-0.005,0.891,-0.001,-0.003,0.949,0.195,-0.003,-0.023,-0.115,-0.134,-0.473,-0.228,0.013,-0.224,0.866,0.169,0.077,-0.004,-0.284,0.25,0.001,0.051,-0.111,0.057,0.0,-0.279,0.882,0.459,0.107,-0.001,0.977,-0.212,0.006,0.0,0.968,-0.238,0.079,0.0,1.0,0.021,-0.013,0.0,0.879,0.443,-0.174,-0.001,0.793,0.581,-0.184,-0.001,0.8,0.59,0.106,0.0
38,0.38,90,1.8,79.888,10.616,-5.17,97.7,-5.236,-10.601,104.873,-17.339,-22.144,-2.506,1.471,0.029,85.587,20.965,-18.336,71.514,16.61,-11.382,71.177,10.255,-8.746,0.0,0.0,0.953,0.0,-0.001,1.01,0.002,-0.002,1.047,0.0,0.004,0.996,0.0,-0.001,0.957,0.007,-0.004,0.889,0.002,-0.002,0.954,0.163,-0.192,0.041,-0.177,-0.129,-0.608,-0.04,0.088,-0.227,0.868,0.233,0.018,-0.044,-0.075,0.079,0.045,0.068,-0.239,-0.047,0.022,-0.143,0.882,0.459,0.107,-0.001,0.977,-0.212,0.006,0.0,0.968,-0.238,0.079,0.0,1.0,0.022,-0.013,0.0,0.879,0.443,-0.175,-0.001,0.793,0.581,-0.184,-0.001,0.8,0.59,0.106,0.0
39,0.39,90,1.8,79.901,10.596,-5.132,97.709,-5.242,-10.611,104.882,-17.341,-22.148,-2.48,1.473,0.029,85.596,20.966,-18.347,71.52,16.616,-11.394,71.185,10.263,-8.771,0.002,-0.001,0.946,-0.002,-0.004,1.006,0.001,-0.005,1.043,0.0,-0.002,0.997,0.003,-0.004,0.959,0.005,-0.008,0.886,-0.004,-0.004,0.947,0.081,-0.099,-0.015,-0.115,-0.189,-0.448,-0.059,0.032,-0.334,0.807,0.172,0.014,-0.082,-0.018,0.027,0.115,0.035,-0.277,-0.068,0.107,0.155,0.882,0.459,0.107,-0.001,0.977,-0.212,0.006,0.0,0.968,-0.238,0.079,0.0,1.0,0.022,-0.013,0.0,0.879,0.443,-0.175,-0.001,0.793,0.581,-0.184,-0.001,0.8,0.59,0.107,0.0
40,0.4,91,1.82,79.959,10.599,-5.135,97.722,-5.253,-10.62,104.839,-17.359,-22.139,-2.471,1.502,0.03,85.549,20.97,-18.349,71.506,16.615,-11.387,71.181,10.278,-8.815,0.0,0.001,0.944,-0.001,-0.006,1.011,0.001,0.001,1.042,0.0,0.0,0.994,0.004,-0.005,0.96,0.006,-0.006,0.893,-0.005,-0.007,0.952,0.033,-0.154,0.03,-0.048,-0.123,-0.009,0.041,0.025,-0.487,0.686,0.235,-0.047,0.09,-0.047,0.083,0.146,0.061,-0.147,0.18,0.08,0.131,0.882,0.459,0.107,-0.001,0.977,-0.212,0.006,0.0,0.968,-0.238,0.079,0.0,1.0,0.022,-0.013,0.0,0.879,0.443,-0.175,-0.001,0.793,0.581,-0.184,-0.001,0.8,0.59,0.107,0.0
41,0.41,91,1.82,0.272,0.141,0.0,0.248,-0.173,-0.001,-0.436,0.079,0.0,0.278,-0.048,-0.03,-0.289,0.0,0.0,-0.114,0.09,0.0,0.081,0.135,0.0,-0.003,-0.003,0.946,0.0,-0.008,1.008,0.002,0.001,1.045,-0.001,-0.005,0.995,0.002,-0.004,0.956,0.001,-0.006,0.887,-0.003,-0.003,0.952,-0.044,-0.026,0.023,-0.045,-0.022,0.213,0.05,0.053,-0.434,0.569,0.182,-0.236,0.166,-0.009,0.068,-0.002,0.233,-0.176,0.266,0.067,0.253,1.0,-0.002,0.001,0.0,1.0,-0.004,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,-0.002,0.0,0.0,1.0,-0.002,-0.001,0.0,1.0,-0.003,0.0,0.0,1.0,-0.002,0.002,0.0
42,0.42,92,1.84,0.215,0.141,0.0,0.193,-0.174,-0.001,-0.371,-0.06,0.0,0.278,-0.048,-0.03,-0.266,0.14,0.0,-0.114,0.09,0.0,0.026,0.137,0.0,-0.002,-0.004,0.948,0.001,-0.003,1.005,0.0,0.0,1.045,0.003,0.0,0.995,0.003,-0.005,0.959,0.001,-0.003,0.894,-0.002,-0.004,0.944,0.027,-0.07,0.046,0.079,0.054,0.377,0.113,-0.003,-0.415,0.199,0.053,-0.068,0.117,0.237,-0.055,-0.041,0.302,-0.209,0.131,-0.015,0.491,1.0,-0.002,0.001,0.0,1.0,-0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.002,0.0,0.0,1.0,-0.003,-0.001,0.0,1.0,-0.003,0.0,0.0,1.0,-0.002,0.002,0.0
43,0.43,92,1.84,0.215,0.136,0.0,0.193,-0.305,-0.002,-0.184,-0.056,0.0,0.278,-0.048,-0.03,-0.079,0.136,0.0,-0.114,0.09,0.0,0.025,0.282,0.001,-0.003,-0.002,0.943,0.0,-0.007,1.009,0.002,-0.004,1.044,0.0,-0.002,0.993,0.002,0.001,0.963,0.002,-0.005,0.89,-0.005,-0.004,0.949,0.087,-0.064,0.034,0.08,0.023,0.458,0.173,-0.006,-0.424,0.01,-0.018,0.168,0.08,0.264,0.073,-0.031,0.444,0.074,0.059,-0.136,0.346,1.0,-0.002,0.001,0.0,1.0,-0.004,0.0,0.0,1.0,-0.002,0.0,0.0,1.0,-0.002,0.0,0.0,1.0,-0.003,-0.001,0.0,1.0,-0.003,0.0,0.0,1.0,-0.002,0.003,0.0
44,0.44,93,1.86,0.272,0.141,0.0,0.203,-0.173,-0.001,-0.186,-0.056,0.0,0.131,-0.049,-0.03,-0.039,0.163,0.0,-0.261,0.09,0.0,-0.11,0.136,0.0,0.005,0.0,0.946,0.006,-0.01,1.008,-0.002,-0.005,1.046,-0.004,-0.002,0.993,0.005,-0.003,0.958,-0.003,-0.007,0.881,0.001,0.001,0.948,-0.206,-0.178,0.076,0.077,-0.022,0.211,0.286,-0.092,-0.468,-0.478,-0.2,0.148,0.108,0.274,-0.008,0.31,0.375,-0.021,-0.11,-0.216,0.394,1.0,-0.002,0.001,0.0,1.0,-0.004,0.0,0.0,1.0,-0.002,0.0,0.0,1.0,-0.001,0.0,0.0,1.0,-0.002,-0.001,0.0,1.0,-0.003,0.0,0.0,1.0,-0.002,0.002,0.0
45,0.45,93,1.86,0.271,0.142,0.0,0.203,-0.173,-0.001,-0.257,-0.12,0.0,0.132,-0.111,-0.03,-0.038,0.248,0.001,-0.332,0.103,0.001,-0.11,0.073,0.0,0.001,0.001,0.944,0.005,-0.002,1.012,-0.006,-0.002,1.044,-0.002,-0.001,0.99,0.0,0.002,0.963,0.0,-0.008,0.894,0.002,-0.002,0.95,-0.038,0.009,0.073,0.012,-0.093,-0.091,0.31,0.1,-0.364,-0.478,-0.2,0.148,0.213,0.292,0.077,0.084,0.685,-0.117,-0.009,-0.162,0.299,1.0,-0.002,0.001,0.0,1.0,-0.004,0.0,0.0,1.0,-0.002,0.001,0.0,1.0,-0.001,0.001,0.0,1.0,-0.002,-0.001,0.0,1.0,-0.004,0.0,0.0,1.0,-0.002,0.002,0.0
46,0.46,94,1.88,0.314,0.12,0.0,0.247,-0.117,-0.001,-0.268,-0.119,0.0,0.119,-0.048,-0.03,-0.063,0.247,0.0,-0.273,0.041,0.0,-0.078,0.063,0.0,0.002,-0.001,0.947,0.0,-0.008,1.013,-0.005,-0.002,1.042,0.003,0.005,0.989,0.0,0.004,0.96,-0.004,-0.001,0.888,0.0,0.0,0.949,0.094,0.091,0.148,0.131,-0.25,-0.289,0.289,0.161,-0.114,-0.233,-0.137,0.096,0.194,0.366,0.172,0.283,0.864,-0.2,-0.058,0.05,0.172,1.0,-0.001,0.001,0.0,1.0,-0.004,0.0,0.0,1.0,-0.001,0.001,0.0,1.0,-0.001,0.0,0.0,1.0,-0.002,-0.001,0.0,1.0,-0.003,0.0,0.0,1.0,-0.002,0.001,0.0
47,0.47,94,1.88,0.314,0.107,0.0,0.247,-0.104,-0.001,-0.268,-0.058,-0.001,0.119,-0.111,-0.03,-0.062,0.264,0.001,-0.273,-0.078,0.0,-0.077,0.001,0.0,0.003,0.0,0.944,0.0,-0.004,1.012,-0.009,-0.002,1.046,-0.002,0.003,0.99,-0.002,0.002,0.966,-0.003,-0.002,0.886,0.004,-0.003,0.95,0.13,0.076,0.004,0.251,-0.246,-0.427,0.294,0.115,0.328,0.314,-0.201,0.168,0.252,0.083,0.248,0.317,0.718,-0.207,-0.068,0.107,0.155,1.0,-0.001,0.001,0.0,1.0,-0.004,0.0,0.0,1.0,-0.001,0.002,0.0,1.0,-0.001,0.001,0.0,1.0,-0.002,0.0,0.0,1.0,-0.003,0.002,0.0,1.0,-0.002,0.001,0.0
48,0.48,95,1.9,0.383,0.119,0.0,0.272,0.025,0.0,-0.171,0.054,0.0,0.055,-0.111,-0.03,0.192,0.226,0.0,-0.24,-0.078,0.0,-0.117,-0.14,0.0,-0.003,0.001,0.946,0.0,-0.008,1.011,-0.002,-0.003,1.046,-0.002,0.003,0.995,0.002,0.002,0.959,-0.006,0.0,0.892,0.001,-0.001,0.948,0.01,0.064,0.027,0.312,-0.302,-0.402,0.353,0.474,0.617,0.378,-0.135,0.051,0.262,0.046,0.201,0.391,0.761,-0.205,-0.154,0.09,0.366,1.0,-0.001,0.001,0.0,1.0,-0.004,0.0,0.0,1.0,-0.001,0.001,0.0,1.0,0.0,0.001,0.0,1.0,0.001,-0.001,0.0,1.0,-0.003,0.002,0.0,1.0,-0.002,0.0,0.0
49,0.49,95,1.9,0.354,0.119,0.0,0.247,0.025,0.0,-0.171,0.054,0.0,0.055,-0.111,-0.03,0.192,0.213,0.0,-0.241,-0.078,0.0,-0.142,-0.14,0.0,0.0,-0.001,0.949,0.001,-0.003,1.009,-0.002,-0.001,1.046,-0.003,0.007,0.995,0.001,0.008,0.966,-0.001,0.0,0.89,0.001,-0.003,0.952,-0.061,0.108,0.005,0.193,-0.145,-0.204,0.239,0.316,0.72,-0.228,-0.129,-0.087,0.251,0.235,0.129,0.219,0.534,-0.032,0.219,-0.074,0.24,1.0,-0.001,0.001,0.0,1.0,-0.004,0.0,0.0,1.0,-0.001,0.001,0.0,1.0,0.0,0.001,0.0,1.0,0.001,-0.001,0.0,1.0,-0.003,0.002,0.0,1.0,-0.002,0.0,0.0
50,0.5,96,1.92,0.333,-0.004,0.0,0.222,0.066,0.0,-0.097,0.061,0.0,-0.017,-0.111,-0.03,0.178,0.219,0.0,-0.225,-0.078,0.0,-0.19,-0.181,0.0,0.002,0.0,0.947,0.0,-0.004,1.012,0.0,0.005,1.046,-0.004,0.005,1.001,0.003,0.0,0.961,-0.005,0.0,0.886,0.001,0.0,0.949,0.119,0.245,0.035,0.072,-0.008,-0.198,0.151,0.479,0.51,-0.287,-0.126,-0.15,-0.016,0.33,0.002,0.506,0.286,0.122,0.209,-0.016,0.223,1.0,-0.001,0.0,0.0,1.0,-0.003,0.0,0.0,1.0,-0.001,0.001,0.0,1.0,0.0,0.001,0.0,1.0,0.001,-0.001,0.0,1.0,-0.002,0.002,0.0,1.0,-0.002,-0.001,0.0
51,0.51,96,1.92,0.31,-0.041,0.002,0.241,-0.16,-0.001,-0.111,0.211,-0.004,-0.347,-0.011,-0.03,-0.436,-0.038,0.004,-0.226,-0.282,0.0,-0.184,0.003,0.0,0.003,0.004,0.951,0.004,0.001,1.003,-0.002,0.002,1.043,0.0,0.008,0.998,-0.003,-0.004,0.96,-0.005,0.003,0.889,0.001,-0.001,0.952,0.071,0.19,0.081,0.256,-0.013,-0.064,0.238,0.254,0.334,0.014,-0.132,-0.02,0.041,0.199,-0.041,0.138,0.157,-0.051,0.155,0.101,-0.002,1.0,0.002,-0.002,0.0,1.0,-0.001,-0.001,0.0,1.0,0.002,0.001,0.0,1.0,0.003,0.0,0.0,1.0,-0.002,0.001,0.0,1.0,0.001,0.003,0.0,1.0,0.001,0.0,0.0
52,0.52,97,1.94,0.201,0.428,0.001,0.214,-0.721,-0.003,0.545,0.222,-0.003,-0.531,-0.304,-0.033,-0.419,0.197,0.009,-0.083,-0.095,-0.001,-0.579,-0.017,0.0,-0.001,-0.003,0.944,0.004,-0.002,1.011,-0.002,0.003,1.045,-0.005,0.009,1.0,-0.001,-0.007,0.958,-0.007,0.008,0.889,-0.001,0.002,0.956,-0.037,0.129,0.137,0.198,0.144,0.134,0.099,0.202,0.246,0.565,-0.069,-0.064,0.079,0.294,-0.107,-0.087,0.028,-0.057,0.1,0.188,0.107,1.0,-0.001,0.0,0.0,1.0,-0.002,-0.004,0.0,1.0,-0.001,0.002,0.0,1.0,0.005,0.003,0.0,1.0,-0.005,0.0,0.0,1.0,0.004,0.003,0.0,1.0,0.0,0.003,0.0
53,0.53,97,1.94,0.083,-0.25,0.003,0.431,-0.165,-0.003,0.344,0.322,-0.005,-0.217,-0.421,-0.035,-0.027,-0.129,0.006,-0.019,0.26,-0.003,0.001,-0.348,0.006,0.005,-0.002,0.948,0.003,-0.004,1.015,-0.003,-0.002,1.04,-0.007,0.005,0.995,0.001,0.003,0.965,-0.002,0.002,0.885,-0.002,0.002,0.948,-0.043,0.094,0.088,0.195,0.153,-0.139,0.171,0.111,-0.067,0.993,-0.006,-0.111,0.041,0.321,0.021,-0.135,-0.054,-0.171,-0.047,0.269,0.036,1.0,-0.001,-0.003,0.0,1.0,-0.002,-0.001,0.0,1.0,-0.001,-0.001,0.0,1.0,0.002,0.004,0.0,1.0,-0.002,0.0,0.0,1.0,0.002,0.001,0.0,1.0,0.002,0.001,0.0
54,0.54,98,1.96,-0.176,0.046,0.006,0.189,-0.454,0.0,0.348,0.056,-0.005,-0.481,-0.192,-0.034,-0.003,-0.053,0.003,0.036,0.159,-0.001,-0.162,0.211,0.0,0.001,-0.001,0.948,0.001,0.001,1.008,-0.001,0.006,1.041,-0.004,0.007,0.991,-0.001,0.006,0.961,-0.002,0.005,0.884,-0.002,0.004,0.949,0.054,0.324,0.062,0.133,0.073,-0.168,0.006,-0.078,-0.287,0.869,0.174,-0.045,0.032,0.236,0.007,-0.127,-0.15,-0.268,-0.024,0.108,-0.303,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.004,0.002,0.0,1.0,0.001,0.0,0.0,1.0,0.005,0.0,0.0,1.0,0.003,0.004,0.0
55,0.55,98,1.96,-0.005,0.595,0.01,0.452,-0.33,-0.002,0.141,-0.159,0.001,-0.195,-0.015,-0.033,-0.081,0.545,-0.003,-0.003,-0.124,0.003,0.12,0.047,-0.001,-0.002,-0.001,0.947,0.003,0.0,1.006,-0.006,0.001,1.04,0.0,0.003,0.997,0.005,-0.001,0.959,-0.003,-0.001,0.889,0.001,0.005,0.95,0.161,0.265,-0.06,0.069,-0.028,-0.389,-0.078,-0.331,-0.767,0.808,0.113,-0.049,0.022,0.304,-0.126,0.095,-0.279,-0.237,0.012,0.307,-0.307,1.0,-0.001,0.003,0.0,1.0,-0.001,-0.002,0.0,1.0,0.0,0.003,0.0,1.0,0.002,0.0,0.0,1.0,0.0,-0.002,0.0,1.0,0.002,0.001,0.0,1.0,0.003,0.001,0.0
