molab_frame,molab_time,video_frame,video_time,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
20,0.2,116,2.32,90.291,-9.481,-12.215,28.125,0.166,-0.091,89.185,-5.032,-11.534,94.957,11.859,-7.778,68.978,3.425,0.899,76.05,16.884,-9.71,100.333,12.28,-8.982,0.005,-0.002,1.035,0.001,0.002,1.021,0.003,-0.002,1.005,0.002,0.0,0.888,0.001,-0.001,0.947,0.0,-0.003,0.959,0.0,-0.004,0.95,0.048,-0.124,0.222,-0.464,-0.035,-0.054,-0.076,0.024,0.358,0.078,-0.372,0.089,0.069,-0.061,-0.016,-0.266,-0.166,0.321,-0.045,0.081,-0.032,0.98,-0.2,0.014,-0.001,0.97,-0.243,-0.002,0.0,0.987,-0.155,0.034,0.0,0.832,0.541,-0.125,0.0,0.9,0.432,0.051,0.001,0.89,0.428,-0.158,0.001,0.806,0.577,0.131,0.001
21,0.21,116,2.32,90.498,-10.044,-12.505,28.399,0.02,-0.011,89.48,-4.671,-11.488,95.409,12.045,-8.219,68.883,3.367,0.955,76.296,16.948,-9.806,100.824,12.233,-8.834,0.002,0.0,1.032,-0.002,-0.002,1.02,0.002,-0.001,1.003,0.006,0.001,0.892,-0.001,-0.004,0.946,-0.005,-0.001,0.958,0.001,-0.001,0.951,0.052,-0.021,0.311,-0.403,-0.167,0.086,0.097,-0.015,0.229,-0.101,-0.145,-0.109,0.06,-0.052,-0.101,-0.074,-0.158,0.109,-0.199,0.016,0.081,0.98,-0.2,0.017,0.0,0.969,-0.245,0.0,0.0,0.987,-0.156,0.037,0.0,0.831,0.541,-0.127,0.002,0.901,0.431,0.053,0.0,0.889,0.43,-0.156,0.0,0.805,0.579,0.131,0.001
22,0.22,117,2.34,90.238,-9.642,-12.28,28.329,0.314,-0.17,89.939,-4.867,-11.654,95.028,11.857,-7.768,69.48,3.411,0.971,76.512,16.859,-9.692,100.972,12.424,-9.451,0.006,-0.001,1.036,0.001,-0.001,1.019,-0.001,-0.007,1.003,0.004,-0.004,0.89,-0.001,-0.003,0.943,-0.001,0.001,0.956,-0.001,-0.001,0.952,0.056,0.027,0.423,-0.586,-0.059,0.028,0.07,-0.069,-0.137,-0.033,0.007,-0.034,0.187,0.03,-0.018,0.115,-0.245,0.295,-0.262,0.083,0.132,0.98,-0.201,0.014,-0.001,0.97,-0.245,-0.003,-0.001,0.987,-0.159,0.037,0.0,0.832,0.54,-0.126,0.001,0.9,0.433,0.053,0.0,0.888,0.431,-0.158,0.0,0.804,0.58,0.133,0.0
23,0.23,117,2.34,90.688,-10.022,-12.548,28.321,0.012,-0.008,89.462,-4.615,-11.47,95.251,12.102,-8.357,68.929,3.22,1.146,77.001,16.857,-9.712,100.734,12.234,-8.831,0.001,-0.005,1.04,0.002,0.0,1.02,-0.003,0.002,1.005,0.007,-0.002,0.893,0.003,-0.005,0.942,-0.003,0.004,0.955,-0.002,-0.001,0.956,0.048,-0.068,0.199,-0.708,-0.117,-0.079,0.078,0.027,-0.04,-0.096,0.121,0.04,0.317,-0.097,-0.001,0.1,-0.182,0.16,-0.163,0.062,-0.007,0.979,-0.203,0.016,0.0,0.97,-0.245,0.0,0.0,0.987,-0.156,0.037,0.0,0.832,0.54,-0.128,0.003,0.901,0.431,0.052,0.0,0.888,0.433,-0.156,-0.001,0.805,0.579,0.131,0.001
24,0.24,118,2.36,90.669,-9.396,-12.276,28.059,-0.142,0.075,89.266,-5.231,-11.613,95.054,12.043,-8.211,68.995,3.441,0.878,76.686,16.704,-9.485,100.403,12.281,-8.98,0.009,-0.006,1.041,-0.003,0.003,1.023,0.002,0.001,1.001,0.006,0.0,0.893,0.001,-0.001,0.943,-0.003,0.001,0.958,-0.005,-0.003,0.947,0.043,0.108,-0.009,-0.586,0.023,0.053,0.084,-0.071,0.055,-0.084,-0.01,-0.101,0.257,0.024,0.062,0.358,-0.097,-0.023,-0.164,-0.078,0.173,0.979,-0.203,0.013,-0.001,0.97,-0.242,0.001,0.0,0.987,-0.154,0.035,0.0,0.832,0.541,-0.125,0.001,0.9,0.433,0.053,0.0,0.889,0.431,-0.157,0.0,0.805,0.578,0.133,-0.001
25,0.25,118,2.36,90.243,-9.829,-12.362,28.326,0.022,-0.011,89.344,-4.967,-11.55,95.125,12.067,-8.26,69.077,3.302,1.06,76.157,16.706,-9.467,100.476,12.281,-8.98,0.005,0.0,1.036,0.001,-0.003,1.018,0.001,-0.005,1.006,0.007,-0.001,0.89,0.003,-0.003,0.95,-0.004,-0.001,0.965,-0.003,-0.005,0.952,-0.026,-0.043,-0.208,-0.464,-0.001,0.135,-0.032,-0.167,0.159,-0.046,0.155,-0.172,0.329,-0.069,0.132,0.251,0.005,-0.046,-0.161,-0.155,0.135,0.98,-0.2,0.014,-0.001,0.97,-0.245,0.0,0.0,0.987,-0.157,0.036,0.0,0.832,0.54,-0.127,0.002,0.901,0.431,0.051,0.001,0.89,0.429,-0.156,0.0,0.806,0.577,0.132,0.0
26,0.26,119,2.38,90.186,-9.813,-12.339,28.129,-0.209,0.114,89.246,-4.893,-11.509,95.05,12.049,-8.21,68.947,3.461,0.852,76.321,16.888,-9.734,100.445,12.164,-8.603,0.003,0.002,1.041,-0.002,0.001,1.015,0.002,0.002,1.009,0.003,0.0,0.894,-0.002,0.001,0.946,-0.004,0.006,0.965,0.0,-0.002,0.945,0.031,0.021,-0.369,-0.403,0.052,0.107,0.135,-0.36,-0.048,-0.042,0.235,-0.14,0.216,0.04,0.286,0.292,0.073,0.065,-0.076,-0.259,0.158,0.98,-0.199,0.016,0.0,0.97,-0.243,0.002,0.001,0.987,-0.154,0.035,0.0,0.832,0.541,-0.125,0.001,0.9,0.433,0.053,0.0,0.889,0.431,-0.156,-0.001,0.805,0.579,0.131,0.001
27,0.27,119,2.38,90.273,-9.876,-12.381,28.208,0.085,-0.042,89.641,-4.93,-11.61,94.847,11.977,-8.031,69.159,3.169,1.247,76.613,17.04,-9.967,100.75,12.352,-9.21,0.001,-0.002,1.04,0.002,0.002,1.015,-0.002,-0.005,1.01,0.006,-0.004,0.891,0.001,0.0,0.947,0.0,0.0,0.961,-0.001,-0.002,0.956,0.026,0.085,-0.529,-0.343,0.081,0.16,0.017,-0.282,0.0,0.022,0.307,-0.096,0.149,0.085,0.254,0.21,0.059,-0.098,-0.135,-0.269,0.17,0.979,-0.201,0.016,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.156,0.037,0.0,0.833,0.539,-0.126,0.001,0.9,0.432,0.051,0.001,0.889,0.431,-0.158,0.001,0.804,0.579,0.133,0.0
28,0.28,120,2.4,90.43,-9.898,-12.423,28.473,0.246,-0.127,89.204,-4.878,-11.499,95.191,11.795,-7.589,69.049,3.395,0.954,76.403,17.195,-10.177,100.881,12.322,-9.114,-0.004,-0.002,1.038,0.002,-0.001,1.017,0.002,0.003,1.01,0.0,0.0,0.887,-0.002,0.004,0.951,0.001,-0.001,0.957,0.001,-0.003,0.95,0.211,0.108,-0.479,-0.22,0.052,0.107,0.311,-0.264,-0.156,-0.017,0.345,-0.187,0.08,-0.032,0.117,0.061,0.106,-0.004,0.016,-0.127,0.096,0.979,-0.201,0.019,0.0,0.969,-0.246,-0.002,-0.001,0.987,-0.154,0.036,0.0,0.832,0.54,-0.124,0.0,0.899,0.434,0.053,0.0,0.89,0.429,-0.158,0.001,0.805,0.579,0.131,0.001
29,0.29,120,2.4,90.232,-9.482,-12.203,28.215,0.084,-0.039,89.67,-4.485,-11.488,95.075,11.755,-7.487,69.195,3.525,0.814,76.32,17.215,-10.2,100.76,12.203,-8.728,-0.003,0.001,1.035,-0.001,0.004,1.014,0.0,-0.001,1.001,-0.002,0.0,0.893,-0.001,0.001,0.948,0.0,-0.004,0.955,0.003,0.001,0.954,0.103,0.22,-0.059,-0.403,0.052,0.107,0.237,-0.319,-0.326,0.005,0.172,-0.104,-0.046,-0.114,0.034,-0.055,0.122,-0.038,-0.001,0.007,0.117,0.98,-0.199,0.017,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.156,0.036,0.0,0.832,0.541,-0.122,-0.002,0.9,0.433,0.055,-0.001,0.889,0.43,-0.159,0.001,0.804,0.58,0.13,0.002
30,0.3,121,2.42,90.202,-9.492,-12.2,28.239,0.064,-0.028,89.642,-4.53,-11.495,95.085,11.753,-7.483,69.141,3.508,0.827,76.284,17.224,-10.212,100.785,12.205,-8.74,-0.004,0.004,1.035,-0.002,0.0,1.018,0.001,0.003,1.005,-0.006,0.0,0.888,0.0,-0.004,0.946,0.0,-0.005,0.957,-0.001,0.001,0.948,0.102,0.028,-0.043,-0.22,-0.142,0.004,0.14,-0.032,-0.026,0.09,0.071,0.022,-0.115,-0.231,-0.103,0.084,0.004,0.084,0.077,0.022,-0.097,0.98,-0.199,0.017,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.156,0.036,0.0,0.832,0.541,-0.122,-0.002,0.9,0.432,0.055,-0.001,0.889,0.43,-0.159,0.001,0.804,0.58,0.13,0.002
31,0.31,121,2.42,90.254,-9.468,-12.203,28.213,0.055,-0.024,89.623,-4.519,-11.489,95.084,11.751,-7.483,69.086,3.513,0.816,76.342,17.219,-10.206,100.762,12.193,-8.699,-0.002,0.0,1.032,-0.002,0.006,1.021,0.002,0.001,1.006,-0.004,0.002,0.889,-0.003,-0.005,0.943,0.002,0.003,0.962,0.006,0.002,0.958,0.051,0.148,0.239,-0.281,-0.171,-0.05,0.003,0.087,-0.246,-0.061,0.003,0.099,-0.064,-0.095,-0.137,-0.023,0.106,0.061,0.086,0.043,-0.04,0.98,-0.199,0.017,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.156,0.036,0.0,0.832,0.541,-0.121,-0.002,0.9,0.432,0.055,-0.001,0.889,0.43,-0.159,0.001,0.804,0.58,0.13,0.002
32,0.32,122,2.44,90.293,-9.479,-12.22,28.235,0.08,-0.038,89.589,-4.564,-11.5,95.112,11.751,-7.488,69.081,3.512,0.821,76.36,17.192,-10.165,100.77,12.208,-8.74,0.0,-0.003,1.034,0.002,0.001,1.022,0.004,0.001,1.007,-0.002,0.002,0.89,-0.001,0.0,0.949,-0.003,-0.001,0.96,0.001,-0.003,0.949,-0.004,0.108,0.457,-0.281,-0.146,-0.133,-0.063,0.128,-0.319,-0.091,-0.187,0.115,-0.124,-0.098,-0.131,0.001,0.128,0.207,0.13,-0.031,0.11,0.98,-0.199,0.017,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.156,0.036,0.0,0.832,0.541,-0.122,-0.002,0.9,0.432,0.054,-0.001,0.889,0.43,-0.159,0.001,0.804,0.58,0.13,0.002
33,0.33,122,2.44,90.295,-9.499,-12.234,28.217,0.059,-0.028,89.593,-4.55,-11.501,95.073,11.758,-7.509,69.126,3.489,0.857,76.369,17.193,-10.163,100.722,12.202,-8.716,-0.003,0.001,1.038,-0.002,0.004,1.024,0.0,-0.005,1.007,-0.004,-0.001,0.887,0.004,0.002,0.946,0.001,-0.002,0.958,0.003,-0.003,0.947,-0.002,0.132,0.513,-0.403,-0.088,-0.025,-0.063,0.128,-0.319,-0.024,-0.221,0.072,0.0,-0.178,-0.152,0.1,0.065,0.276,0.062,-0.061,0.065,0.98,-0.199,0.017,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.156,0.036,0.0,0.832,0.541,-0.122,-0.002,0.9,0.432,0.054,-0.001,0.889,0.43,-0.159,0.001,0.804,0.58,0.13,0.002
34,0.34,123,2.46,90.314,-9.515,-12.25,28.208,0.085,-0.042,89.549,-4.591,-11.509,95.046,11.758,-7.51,69.114,3.483,0.867,76.425,17.182,-10.145,100.7,12.218,-8.762,0.0,-0.006,1.04,0.002,0.003,1.023,0.004,0.005,1.003,-0.001,0.0,0.891,0.001,0.001,0.948,0.0,0.003,0.961,0.001,-0.002,0.95,-0.063,0.132,0.515,-0.342,0.155,-0.087,-0.074,-0.103,-0.436,-0.121,-0.175,-0.031,0.052,-0.042,-0.186,0.184,0.065,0.212,0.062,-0.061,0.065,0.98,-0.2,0.017,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.156,0.036,0.0,0.832,0.541,-0.122,-0.001,0.9,0.433,0.054,0.0,0.889,0.43,-0.159,0.001,0.804,0.58,0.13,0.002
35,0.35,123,2.46,90.356,-9.508,-12.263,28.192,0.06,-0.028,89.508,-4.638,-11.521,95.058,11.78,-7.559,69.099,3.476,0.885,76.442,17.15,-10.099,100.668,12.217,-8.764,0.002,-0.004,1.035,-0.003,0.005,1.019,0.001,0.0,1.002,0.0,0.003,0.888,0.003,0.002,0.95,-0.002,0.0,0.958,-0.002,-0.003,0.944,0.06,0.075,0.535,-0.464,0.242,0.073,0.025,-0.139,-0.753,0.005,-0.216,-0.061,0.181,0.078,-0.055,0.141,0.01,0.329,-0.113,0.051,-0.076,0.98,-0.2,0.017,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.155,0.036,0.0,0.832,0.541,-0.122,-0.001,0.9,0.433,0.054,0.0,0.889,0.43,-0.158,0.001,0.805,0.58,0.13,0.002
36,0.36,124,2.48,90.384,-9.515,-12.276,28.224,0.075,-0.037,89.505,-4.638,-11.524,95.093,11.787,-7.578,69.105,3.438,0.939,76.451,17.121,-10.055,100.709,12.232,-8.814,0.001,-0.003,1.037,0.003,-0.002,1.019,-0.002,-0.001,1.008,0.004,0.001,0.89,0.004,0.001,0.946,-0.004,-0.002,0.957,-0.003,0.0,0.949,0.054,0.003,0.367,-0.525,0.102,-0.059,-0.004,-0.066,-0.325,-0.075,-0.238,0.005,0.127,0.027,-0.012,0.267,-0.059,0.089,-0.045,0.081,-0.032,0.98,-0.2,0.017,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.155,0.036,0.0,0.832,0.541,-0.122,-0.001,0.9,0.433,0.053,0.0,0.889,0.43,-0.158,0.001,0.804,0.579,0.13,0.002
37,0.37,124,2.48,90.376,-9.513,-12.276,28.22,0.104,-0.05,89.541,-4.643,-11.533,95.071,11.788,-7.576,69.105,3.422,0.96,76.453,17.081,-9.998,100.727,12.25,-8.877,0.0,0.0,1.036,0.001,0.002,1.019,-0.002,-0.004,1.009,0.004,-0.003,0.888,0.0,-0.002,0.946,-0.005,0.0,0.964,0.001,0.0,0.95,-0.013,-0.068,0.2,-0.525,0.081,0.16,-0.047,-0.049,-0.07,-0.016,-0.246,0.017,-0.003,0.155,-0.028,0.275,0.026,0.1,0.141,0.129,-0.014,0.98,-0.2,0.017,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.156,0.036,0.0,0.832,0.541,-0.123,-0.001,0.9,0.433,0.053,0.0,0.889,0.43,-0.158,0.001,0.804,0.58,0.131,0.001
38,0.38,125,2.5,90.35,-9.514,-12.268,28.253,0.088,-0.042,89.531,-4.657,-11.535,95.093,11.805,-7.62,69.1,3.418,0.964,76.468,17.06,-9.969,100.778,12.251,-8.883,0.001,0.0,1.036,-0.001,-0.001,1.022,-0.001,0.002,1.005,0.003,-0.003,0.893,-0.001,0.002,0.952,0.0,0.001,0.963,-0.002,0.002,0.949,-0.019,-0.14,0.032,-0.464,0.296,0.045,-0.042,-0.088,0.006,-0.183,-0.263,0.204,-0.061,0.19,0.025,0.101,0.051,0.049,0.132,0.109,-0.071,0.98,-0.2,0.016,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.155,0.037,0.0,0.832,0.541,-0.123,-0.001,0.9,0.433,0.053,0.0,0.889,0.43,-0.158,0.001,0.804,0.58,0.131,0.001
39,0.39,125,2.5,90.32,-9.546,-12.274,28.289,0.078,-0.034,89.523,-4.712,-11.547,95.133,11.825,-7.665,69.071,3.407,0.969,76.452,17.04,-9.944,100.824,12.254,-8.904,0.0,0.004,1.041,0.0,0.0,1.014,0.0,-0.001,1.006,0.007,0.0,0.885,0.004,-0.001,0.951,-0.002,0.002,0.963,-0.01,0.002,0.951,0.038,-0.188,-0.082,-0.647,0.164,0.185,-0.083,0.18,0.244,-0.184,-0.061,0.043,-0.006,0.117,-0.076,0.093,0.089,0.095,0.073,0.099,-0.058,0.98,-0.2,0.016,0.0,0.97,-0.244,-0.001,0.0,0.987,-0.155,0.036,0.0,0.832,0.541,-0.123,-0.001,0.9,0.433,0.053,0.0,0.889,0.431,-0.158,0.001,0.804,0.58,0.131,0.001
40,0.4,126,2.52,90.34,-9.558,-12.282,28.324,0.064,-0.024,89.475,-4.736,-11.539,95.163,11.847,-7.707,69.064,3.391,0.983,76.475,17.049,-9.96,100.841,12.253,-8.913,0.0,-0.001,1.041,-0.002,-0.004,1.012,-0.002,0.005,1.007,0.005,-0.002,0.891,0.001,0.004,0.946,0.004,-0.002,0.955,-0.003,-0.002,0.951,-0.027,-0.179,-0.216,-0.77,0.139,0.267,0.044,0.139,0.312,-0.059,0.1,-0.148,-0.182,0.061,-0.021,0.118,-0.026,-0.045,0.005,0.07,-0.102,0.98,-0.2,0.016,0.0,0.97,-0.245,-0.001,0.0,0.987,-0.155,0.036,0.0,0.832,0.541,-0.123,-0.001,0.9,0.433,0.053,0.0,0.889,0.431,-0.158,0.001,0.804,0.58,0.131,0.001
41,0.41,126,2.52,0.057,-0.001,0.0,0.358,-0.185,0.027,-0.066,0.042,0.0,0.249,0.236,0.0,-0.209,-0.147,-0.001,0.327,-0.275,0.001,0.207,-0.119,0.0,0.001,-0.003,1.039,-0.003,-0.006,1.015,-0.002,-0.001,1.005,0.001,-0.002,0.893,0.001,-0.005,0.945,-0.004,0.003,0.964,-0.001,-0.002,0.95,0.033,-0.068,-0.266,-0.708,0.023,0.053,-0.017,0.14,0.316,0.084,0.193,-0.17,-0.197,0.118,-0.144,-0.081,0.114,0.044,0.077,0.022,-0.097,1.0,-0.001,0.0,0.0,1.0,-0.003,0.002,0.0,1.0,-0.001,0.001,0.0,1.0,-0.001,0.0,0.0,1.0,-0.003,0.0,0.0,1.0,0.001,0.002,0.0,1.0,-0.001,0.001,0.0
42,0.42,127,2.54,0.057,-0.323,0.0,0.366,-0.185,0.027,-0.142,-0.082,0.0,0.257,0.236,0.0,-0.209,-0.134,-0.001,0.286,0.047,-0.001,0.139,0.005,0.0,-0.005,0.0,1.038,0.002,-0.006,1.011,0.002,0.002,1.006,0.002,0.0,0.888,0.0,-0.002,0.949,0.0,0.002,0.964,-0.003,-0.004,0.95,0.161,0.003,-0.101,-0.586,0.027,0.189,-0.144,0.181,0.249,0.25,0.3,0.008,-0.182,-0.063,-0.078,-0.163,0.1,-0.119,-0.002,-0.167,-0.018,1.0,-0.001,0.002,0.0,1.0,-0.003,0.002,0.0,1.0,-0.001,0.001,0.0,1.0,-0.001,0.0,0.0,1.0,-0.003,0.0,0.0,1.0,0.001,0.002,0.0,1.0,-0.002,0.002,0.0
43,0.43,127,2.54,0.057,-0.196,0.0,0.366,-0.185,0.027,-0.056,-0.082,0.0,0.256,0.107,0.0,-0.123,-0.134,0.0,0.286,0.048,-0.001,0.139,0.005,0.0,-0.001,-0.001,1.037,0.001,-0.005,1.013,0.001,-0.003,1.007,-0.001,-0.001,0.889,0.002,0.001,0.95,-0.004,0.006,0.961,0.0,-0.003,0.955,0.047,0.1,0.127,-0.343,0.11,0.214,-0.092,0.201,0.11,0.297,0.236,0.044,-0.379,0.109,-0.126,-0.105,0.092,-0.102,0.393,0.033,-0.086,1.0,-0.001,0.002,0.0,1.0,-0.003,0.002,0.0,1.0,-0.001,0.001,0.0,1.0,-0.001,0.001,0.0,1.0,-0.003,0.0,0.0,1.0,0.001,0.002,0.0,1.0,-0.002,0.002,0.0
44,0.44,128,2.56,0.069,-0.09,0.0,0.358,0.035,0.027,-0.123,-0.149,0.0,0.324,-0.112,0.0,-0.051,0.043,0.0,0.222,-0.047,0.0,0.149,0.101,0.0,-0.003,-0.002,1.038,0.001,-0.004,1.021,0.006,-0.001,1.001,-0.004,0.0,0.892,0.001,0.0,0.948,-0.001,0.0,0.959,0.005,-0.003,0.95,-0.134,0.069,0.213,0.145,0.106,0.078,-0.235,0.051,-0.152,0.267,0.047,0.06,-0.304,0.179,0.048,-0.187,0.078,-0.265,0.246,-0.186,-0.051,1.0,-0.001,0.001,0.0,1.0,-0.003,0.0,0.0,1.0,-0.001,-0.001,0.0,1.0,0.0,0.001,0.0,1.0,-0.001,0.0,0.0,1.0,0.001,0.002,0.0,1.0,-0.002,0.001,0.0
45,0.45,128,2.56,0.069,0.084,0.0,0.358,0.007,0.027,-0.057,-0.098,0.0,0.324,-0.259,0.0,-0.052,-0.007,0.0,0.127,-0.048,0.0,0.132,0.073,0.0,0.002,-0.001,1.035,0.0,0.002,1.022,0.001,-0.009,1.009,-0.004,0.001,0.895,0.003,-0.004,0.946,-0.001,-0.001,0.963,0.006,-0.004,0.947,-0.068,0.252,0.331,0.146,0.048,-0.029,-0.135,-0.044,-0.451,0.217,-0.173,0.154,-0.18,0.099,0.027,-0.262,-0.084,-0.305,0.165,-0.159,-0.113,1.0,-0.001,0.001,0.0,1.0,-0.003,0.0,0.0,1.0,-0.001,0.0,0.0,1.0,0.0,0.002,0.0,1.0,-0.002,0.0,0.0,1.0,0.0,0.002,0.0,1.0,-0.002,0.001,0.0
46,0.46,129,2.58,0.069,-0.09,0.0,0.256,0.007,0.027,-0.124,-0.059,0.0,0.223,-0.084,0.0,-0.049,-0.008,0.0,0.127,-0.046,0.0,0.047,-0.017,0.0,-0.005,-0.002,1.036,-0.003,0.004,1.024,0.002,0.001,1.005,0.003,-0.003,0.894,0.005,-0.002,0.949,-0.004,0.0,0.962,0.009,-0.001,0.95,-0.012,0.124,0.185,-0.281,0.048,-0.03,-0.028,0.015,-0.67,0.081,-0.089,-0.04,-0.122,0.064,-0.026,-0.245,-0.037,-0.34,0.191,0.118,-0.084,1.0,-0.001,0.001,0.0,1.0,-0.002,0.0,0.0,1.0,-0.001,-0.001,0.0,1.0,0.0,0.001,0.0,1.0,-0.001,-0.001,0.0,1.0,0.0,0.002,0.0,1.0,-0.002,0.0,0.0
47,0.47,129,2.58,-0.007,-0.089,0.0,0.257,-0.159,0.027,-0.123,-0.011,0.0,0.148,0.081,0.0,-0.049,-0.029,0.0,0.123,-0.048,0.0,0.048,-0.183,0.0,0.001,-0.001,1.037,-0.004,-0.001,1.02,0.001,0.0,1.005,0.0,-0.006,0.887,0.001,-0.001,0.954,-0.003,0.0,0.961,0.003,-0.002,0.948,-0.02,0.028,-0.039,-0.464,-0.063,-0.108,-0.072,0.148,-0.453,-0.024,-0.406,-0.045,-0.136,0.244,-0.092,-0.005,-0.108,-0.318,0.025,0.25,-0.169,1.0,-0.001,0.001,0.0,1.0,-0.002,0.001,0.0,1.0,-0.001,0.0,0.0,1.0,-0.001,0.001,0.0,1.0,-0.001,-0.001,0.0,1.0,0.0,0.002,0.0,1.0,-0.002,0.0,0.0
48,0.48,130,2.6,0.035,-0.059,0.0,0.215,-0.158,0.027,-0.165,0.129,0.0,0.184,0.141,0.0,-0.088,-0.028,0.0,0.09,-0.089,0.0,0.016,-0.321,-0.001,0.003,0.002,1.039,-0.005,0.006,1.018,0.0,-0.001,1.005,0.003,0.0,0.888,-0.001,-0.002,0.947,0.002,0.001,0.959,0.003,-0.002,0.947,0.034,0.069,-0.257,-0.403,-0.059,0.028,0.066,0.28,-0.249,-0.16,-0.525,-0.078,-0.012,0.164,-0.114,0.094,-0.171,-0.248,0.194,0.432,-0.129,1.0,-0.001,0.001,0.0,1.0,-0.002,0.001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.001,-0.001,0.0,1.0,0.0,0.001,0.0,1.0,-0.002,-0.001,0.0
49,0.49,130,2.6,-0.009,-0.056,0.0,0.215,-0.184,0.027,-0.164,-0.01,0.0,0.104,0.166,0.0,-0.101,-0.005,0.0,0.122,-0.09,0.0,0.016,-0.208,0.0,0.002,-0.003,1.036,-0.006,0.002,1.024,-0.004,0.001,1.004,0.001,-0.002,0.886,-0.001,-0.005,0.945,0.004,-0.004,0.957,-0.001,0.003,0.95,0.024,-0.243,-0.522,-0.403,-0.035,-0.054,0.027,0.374,0.045,-0.076,-0.423,-0.113,0.046,0.129,-0.167,0.193,-0.111,-0.121,0.148,0.365,-0.098,1.0,-0.001,0.001,0.0,1.0,-0.002,0.002,0.0,1.0,0.0,0.0,0.0,1.0,-0.001,0.0,0.0,1.0,-0.001,0.0,0.0,1.0,0.0,0.001,0.0,1.0,-0.002,0.0,0.0
