Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
345.0,1363.41,-5.02,178.5,384.0,1.51,80.69,310.0
346.0,1367.36,-5.08,178.48,390.0,1.41,80.23,312.0
347.0,1371.31,-5.2,178.57,395.0,1.33,79.73,315.0
348.0,1375.26,-5.3,178.58,400.0,1.25,79.31,317.0
349.0,1379.21,-5.39,178.67,405.0,1.23,78.95,319.0
350.0,1383.17,-5.5,178.83,408.0,1.15,78.29,322.0
351.0,1387.12,-5.63,179.06,411.0,1.05,77.93,325.0
352.0,1391.07,-5.74,179.18,416.0,0.92,77.67,329.0
353.0,1395.02,-5.86,179.37,421.0,0.8,77.27,334.0
354.0,1398.97,-5.94,179.5,424.0,0.75,77.01,337.0
355.0,1402.93,-6.11,179.79,427.0,0.66,76.79,342.0
356.0,1406.88,-6.21,179.92,430.0,0.53,76.54,345.0
357.0,1410.83,-6.33,180.13,435.0,0.38,76.4,348.0
358.0,1414.78,-6.49,180.49,436.0,0.3,76.25,351.0
359.0,1418.73,-6.61,180.67,440.0,0.21,75.87,354.0
360.0,1422.69,-6.78,181.01,442.0,0.15,75.69,355.0
361.0,1426.64,-6.89,181.22,445.0,0.08,75.38,357.0
362.0,1430.59,-7.02,181.49,448.0,0.0,75.27,359.0
363.0,1434.54,-7.15,181.84,446.0,-0.04,75.07,360.0
364.0,1438.49,-7.28,182.12,450.0,-0.05,74.81,361.0
365.0,1442.44,-7.44,182.45,453.0,-0.05,74.61,363.0
366.0,1446.4,-7.54,182.71,455.0,-0.07,74.25,366.0
367.0,1450.35,-7.67,183.0,457.0,-0.11,74.01,369.0
368.0,1454.3,-7.79,183.33,458.0,-0.12,73.81,371.0
369.0,1458.25,-7.91,183.66,458.0,-0.17,73.5,373.0
370.0,1462.2,-8.01,184.01,458.0,-0.18,73.23,376.0
371.0,1466.16,-8.14,184.4,457.0,-0.18,72.93,376.0
372.0,1470.11,-8.22,184.72,459.0,-0.23,72.66,378.0
373.0,1474.06,-8.34,185.06,461.0,-0.24,72.46,381.0
374.0,1478.01,-8.4,185.32,463.0,-0.26,72.3,382.0
375.0,1481.96,-8.45,185.49,464.0,-0.31,71.92,385.0
376.0,1485.92,-8.5,185.69,466.0,-0.29,71.69,386.0
377.0,1489.87,-8.53,185.81,469.0,-0.32,71.45,388.0
378.0,1493.82,-8.58,185.97,471.0,-0.32,71.18,391.0
379.0,1497.77,-8.61,186.1,473.0,-0.37,70.9,391.0
380.0,1501.72,-8.65,186.28,475.0,-0.35,70.5,390.0
381.0,1505.68,-8.66,186.39,474.0,-0.35,70.21,392.0
382.0,1509.63,-8.68,186.4,474.0,-0.34,69.7,395.0
383.0,1513.58,-8.71,186.62,476.0,-0.35,69.45,397.0
384.0,1517.53,-8.75,186.74,477.0,-0.34,69.14,398.0
385.0,1521.48,-8.79,186.91,477.0,-0.35,68.73,401.0
386.0,1525.43,-8.84,187.27,477.0,-0.36,68.43,401.0
387.0,1529.39,-8.87,187.53,478.0,-0.38,68.05,405.0
388.0,1533.34,-8.91,187.86,479.0,-0.39,67.78,404.0
389.0,1537.29,-8.98,188.25,479.0,-0.42,67.48,406.0
390.0,1541.24,-9.05,188.79,479.0,-0.43,67.28,407.0
391.0,1545.19,-9.11,188.99,479.0,-0.42,67.07,408.0
