Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
357.0,1410.83,-4.01,131.19,537.0,-1.36,107.86,491.0
358.0,1414.78,-3.99,131.09,536.0,-1.38,107.77,490.0
359.0,1418.73,-4.02,130.93,537.0,-1.39,107.72,492.0
360.0,1422.69,-4.02,130.68,536.0,-1.38,107.64,491.0
361.0,1426.64,-4.04,130.59,536.0,-1.39,107.58,490.0
362.0,1430.59,-4.06,130.47,535.0,-1.41,107.57,491.0
363.0,1434.54,-4.07,130.27,536.0,-1.38,107.46,490.0
364.0,1438.49,-4.09,130.18,536.0,-1.4,107.34,490.0
365.0,1442.44,-4.1,130.1,536.0,-1.38,107.28,491.0
366.0,1446.4,-4.12,129.9,535.0,-1.4,107.25,493.0
367.0,1450.35,-4.15,129.75,535.0,-1.4,107.16,492.0
368.0,1454.3,-4.13,129.62,536.0,-1.41,107.09,492.0
369.0,1458.25,-4.18,129.5,536.0,-1.41,106.97,493.0
370.0,1462.2,-4.17,129.37,536.0,-1.4,106.9,494.0
371.0,1466.16,-4.2,129.21,538.0,-1.39,106.76,494.0
372.0,1470.11,-4.21,129.06,539.0,-1.4,106.67,494.0
373.0,1474.06,-4.21,129.0,539.0,-1.39,106.53,495.0
374.0,1478.01,-4.23,128.85,539.0,-1.39,106.51,495.0
375.0,1481.96,-4.23,128.81,539.0,-1.38,106.45,494.0
376.0,1485.92,-4.25,128.7,539.0,-1.38,106.47,494.0
377.0,1489.87,-4.26,128.7,540.0,-1.37,106.42,494.0
378.0,1493.82,-4.26,128.59,540.0,-1.35,106.4,494.0
379.0,1497.77,-4.25,128.52,542.0,-1.34,106.33,495.0
380.0,1501.72,-4.28,128.54,542.0,-1.37,106.32,496.0
381.0,1505.68,-4.29,128.44,543.0,-1.38,106.36,495.0
382.0,1509.63,-4.28,128.44,543.0,-1.37,106.36,496.0
383.0,1513.58,-4.3,128.34,543.0,-1.34,106.31,495.0
384.0,1517.53,-4.27,128.45,543.0,-1.33,106.28,496.0
385.0,1521.48,-4.29,128.4,543.0,-1.34,106.29,495.0
386.0,1525.43,-4.31,128.39,544.0,-1.34,106.23,495.0
387.0,1529.39,-4.31,128.36,544.0,-1.34,106.28,495.0
388.0,1533.34,-4.31,128.4,543.0,-1.33,106.25,496.0
389.0,1537.29,-4.31,128.41,543.0,-1.36,106.34,496.0
390.0,1541.24,-4.3,128.41,545.0,-1.34,106.26,496.0
391.0,1545.19,-4.27,128.48,544.0,-1.34,106.3,497.0
392.0,1549.15,-4.31,128.45,545.0,-1.34,106.28,498.0
393.0,1553.1,-4.3,128.43,547.0,-1.36,106.33,499.0
394.0,1557.05,-4.31,128.49,546.0,-1.36,106.38,498.0
395.0,1561.0,-4.31,128.5,546.0,-1.35,106.42,499.0
396.0,1564.95,-4.3,128.54,547.0,-1.34,106.4,499.0
397.0,1568.91,-4.28,128.63,548.0,-1.36,106.5,499.0
398.0,1572.86,-4.28,128.58,547.0,-1.36,106.5,499.0
399.0,1576.81,-4.28,128.61,547.0,-1.35,106.55,498.0
400.0,1580.76,-4.29,128.63,547.0,-1.36,106.58,498.0
