Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
351.0,1387.12,3.19,128.24,169.0,13.82,127.73,399.0
352.0,1391.07,3.24,128.17,171.0,13.78,127.99,401.0
353.0,1395.02,3.28,128.39,173.0,13.66,128.34,403.0
354.0,1398.97,3.38,128.52,177.0,13.54,128.74,408.0
355.0,1402.93,3.43,128.66,180.0,13.45,129.07,410.0
356.0,1406.88,3.54,128.91,185.0,13.31,129.53,410.0
357.0,1410.83,3.59,129.25,190.0,13.24,129.9,416.0
358.0,1414.78,3.61,129.5,193.0,13.1,130.22,419.0
359.0,1418.73,3.7,129.86,198.0,12.96,130.6,420.0
360.0,1422.69,3.62,130.05,204.0,12.84,130.76,423.0
361.0,1426.64,3.62,130.54,209.0,12.72,131.01,425.0
362.0,1430.59,3.58,130.97,217.0,12.57,131.25,429.0
363.0,1434.54,3.48,131.35,220.0,12.42,131.55,432.0
364.0,1438.49,3.4,131.76,226.0,12.26,131.78,438.0
365.0,1442.44,3.28,132.07,234.0,12.11,131.97,440.0
366.0,1446.4,3.18,132.55,240.0,11.97,132.17,443.0
367.0,1450.35,3.13,132.7,246.0,11.81,132.19,447.0
368.0,1454.3,3.03,133.18,253.0,11.69,132.21,448.0
369.0,1458.25,2.96,133.52,259.0,11.55,132.18,450.0
370.0,1462.2,2.92,133.87,266.0,11.43,132.22,451.0
371.0,1466.16,2.88,134.3,272.0,11.33,132.17,452.0
372.0,1470.11,2.84,134.6,277.0,11.28,132.1,453.0
373.0,1474.06,2.83,135.03,285.0,11.21,131.99,455.0
374.0,1478.01,2.8,135.41,290.0,11.15,131.83,454.0
375.0,1481.96,2.74,135.51,296.0,11.13,131.8,455.0
376.0,1485.92,2.7,135.66,301.0,11.12,131.82,456.0
377.0,1489.87,2.69,135.83,307.0,11.12,131.81,456.0
378.0,1493.82,2.58,135.98,311.0,11.14,131.85,456.0
379.0,1497.77,2.53,136.02,314.0,11.15,131.97,457.0
380.0,1501.72,2.5,136.13,317.0,11.18,132.07,458.0
381.0,1505.68,2.4,136.05,323.0,11.23,132.11,458.0
382.0,1509.63,2.31,136.03,327.0,11.29,132.11,459.0
383.0,1513.58,2.22,135.86,332.0,11.31,132.12,460.0
384.0,1517.53,2.15,135.76,335.0,11.36,132.04,462.0
385.0,1521.48,2.07,135.5,339.0,11.38,132.13,463.0
386.0,1525.43,1.99,135.2,342.0,11.36,132.11,464.0
387.0,1529.39,1.87,134.84,345.0,11.37,132.12,465.0
388.0,1533.34,1.77,134.52,349.0,11.37,132.09,466.0
389.0,1537.29,1.75,134.14,351.0,11.35,132.02,467.0
390.0,1541.24,1.67,133.84,354.0,11.33,131.98,468.0
391.0,1545.19,1.62,133.59,356.0,11.29,131.89,468.0
392.0,1549.15,1.61,133.33,360.0,11.24,131.86,468.0
393.0,1553.1,1.57,133.11,362.0,11.19,131.6,468.0
394.0,1557.05,1.55,132.88,363.0,11.16,131.42,470.0
395.0,1561.0,1.54,132.54,364.0,11.06,131.28,471.0
396.0,1564.95,1.54,132.21,366.0,10.99,131.13,470.0
397.0,1568.91,1.52,131.98,367.0,10.9,130.84,472.0
398.0,1572.86,1.45,131.67,369.0,10.84,130.6,472.0
399.0,1576.81,1.4,131.39,369.0,10.77,130.3,471.0
400.0,1580.76,1.36,131.0,369.0,10.72,130.0,471.0
401.0,1584.71,1.35,130.71,370.0,10.63,129.73,470.0
402.0,1588.67,1.32,130.31,370.0,10.59,129.38,470.0
403.0,1592.62,1.29,129.92,372.0,10.58,129.09,468.0
404.0,1596.57,1.26,129.55,371.0,10.58,128.7,464.0
405.0,1600.52,1.24,129.22,371.0,10.56,128.46,462.0
406.0,1604.47,1.2,128.9,371.0,10.57,128.17,460.0
407.0,1608.42,1.19,128.65,372.0,10.58,127.9,457.0
408.0,1612.38,1.14,128.37,371.0,10.58,127.58,455.0
409.0,1616.33,1.11,128.12,373.0,10.53,127.36,452.0
410.0,1620.28,1.08,127.9,373.0,10.53,127.05,450.0
411.0,1624.23,1.05,127.75,373.0,10.55,126.82,448.0
412.0,1628.18,1.04,127.54,373.0,10.56,126.63,447.0
413.0,1632.14,1.02,127.55,374.0,10.57,126.46,446.0
414.0,1636.09,0.97,127.32,374.0,10.58,126.15,445.0
415.0,1640.04,0.94,127.25,374.0,10.51,126.09,442.0
416.0,1643.99,0.89,127.18,375.0,10.48,126.05,442.0
417.0,1647.94,0.84,127.17,378.0,10.44,126.09,440.0
